Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-27T23:05:43Z,2.6 MiB,659 µs,111.3 ms,6.39 ms,3.723 ms,122.072
10.0.0.180:5000/localredis:latest,2024-05-28T08:31:12Z,2.6 MiB,681 µs,105.89 ms,6.896 ms,4.124 ms,117.591
10.0.0.180:5000/localredis:latest,2024-05-28T03:59:54Z,2.8 MiB,414 µs,71.502 ms,4.88 ms,3.486 ms,80.282
10.0.0.180:5000/localredis:latest,2024-05-27T20:56:54Z,2.6 MiB,607 µs,98.644 ms,5.697 ms,3.513 ms,108.461
10.0.0.180:5000/localredis:latest,2024-05-27T23:00:24Z,2.8 MiB,369 µs,74.332 ms,4.136 ms,2.734 ms,81.571
10.0.0.180:5000/localredis:latest,2024-05-27T20:32:45Z,2.8 MiB,424 µs,91.781 ms,7.67 ms,5.672 ms,105.547
10.0.0.180:5000/localredis:latest,2024-05-28T07:04:12Z,2.6 MiB,586 µs,96.407 ms,5.354 ms,3.194 ms,105.541
10.0.0.180:5000/localredis:latest,2024-05-28T04:41:14Z,2.6 MiB,788 µs,107.82 ms,6.196 ms,3.636 ms,118.44
10.0.0.180:5000/localredis:latest,2024-05-28T00:31:47Z,2.6 MiB,672 µs,110.88 ms,6.426 ms,3.747 ms,121.725
10.0.0.180:5000/localredis:latest,2024-05-28T05:06:27Z,2.6 MiB,652 µs,92.777 ms,5.588 ms,3.318 ms,102.335
10.0.0.180:5000/localredis:latest,2024-05-28T09:51:53Z,2.6 MiB,740 µs,100.37 ms,6.713 ms,3.949 ms,111.772
10.0.0.180:5000/localredis:latest,2024-05-28T10:00:54Z,2.6 MiB,378 µs,79.228 ms,3.692 ms,2.181 ms,85.479
10.0.0.180:5000/localredis:latest,2024-05-28T07:18:41Z,2.6 MiB,457 µs,72.975 ms,4.56 ms,2.785 ms,80.777
10.0.0.180:5000/localredis:latest,2024-05-27T23:55:31Z,2.6 MiB,633 µs,103.46 ms,5.839 ms,3.703 ms,113.635
10.0.0.180:5000/localredis:latest,2024-05-28T10:48:41Z,2.6 MiB,657 µs,108.58 ms,5.922 ms,3.721 ms,118.88
10.0.0.180:5000/localredis:latest,2024-05-28T03:38:11Z,2.8 MiB,364 µs,73.537 ms,3.521 ms,2.156 ms,79.578
10.0.0.180:5000/localredis:latest,2024-05-28T11:17:36Z,2.6 MiB,638 µs,102.42 ms,5.71 ms,3.495 ms,112.263
10.0.0.180:5000/localredis:latest,2024-05-27T23:11:11Z,2.6 MiB,676 µs,97.188 ms,6.465 ms,3.782 ms,108.111
10.0.0.180:5000/localredis:latest,2024-05-28T10:19:12Z,2.6 MiB,366 µs,73.966 ms,3.633 ms,2.223 ms,80.188
10.0.0.180:5000/localredis:latest,2024-05-27T21:43:14Z,2.8 MiB,404 µs,68.609 ms,4.171 ms,2.532 ms,75.716
10.0.0.180:5000/localredis:latest,2024-05-28T09:14:41Z,2.6 MiB,742 µs,103.74 ms,6.032 ms,3.819 ms,114.333
10.0.0.180:5000/localredis:latest,2024-05-28T01:28:24Z,2.8 MiB,382 µs,78.054 ms,4.194 ms,2.884 ms,85.514
10.0.0.180:5000/localredis:latest,2024-05-27T21:28:54Z,2.8 MiB,453 µs,75.342 ms,4.801 ms,3.002 ms,83.598
10.0.0.180:5000/localredis:latest,2024-05-28T09:06:52Z,2.6 MiB,723 µs,96.134 ms,5.947 ms,3.508 ms,106.312
10.0.0.180:5000/localredis:latest,2024-05-27T22:40:00Z,2.8 MiB,403 µs,76.076 ms,4.105 ms,2.699 ms,83.283
10.0.0.180:5000/localredis:latest,2024-05-28T09:02:09Z,2.6 MiB,361 µs,75.352 ms,3.636 ms,2.189 ms,81.538
10.0.0.180:5000/localredis:latest,2024-05-28T02:43:26Z,2.6 MiB,676 µs,112.99 ms,6.415 ms,3.83 ms,123.911
10.0.0.180:5000/localredis:latest,2024-05-28T02:25:50Z,2.8 MiB,425 µs,79.709 ms,4.485 ms,2.788 ms,87.407
10.0.0.180:5000/localredis:latest,2024-05-28T03:46:34Z,2.6 MiB,640 µs,103.5 ms,5.637 ms,3.418 ms,113.195
10.0.0.180:5000/localredis:latest,2024-05-28T09:50:54Z,2.6 MiB,622 µs,106.38 ms,6.039 ms,3.813 ms,116.854
10.0.0.180:5000/localredis:latest,2024-05-27T23:12:47Z,2.6 MiB,688 µs,117.06 ms,5.443 ms,3.273 ms,126.464
10.0.0.180:5000/localredis:latest,2024-05-27T22:48:04Z,2.8 MiB,390 µs,74.664 ms,3.883 ms,2.48 ms,81.417
10.0.0.180:5000/localredis:latest,2024-05-27T22:15:35Z,2.6 MiB,654 µs,107.29 ms,5.684 ms,3.448 ms,117.076
10.0.0.180:5000/localredis:latest,2024-05-28T03:49:45Z,2.8 MiB,363 µs,78.852 ms,3.46 ms,2.169 ms,84.844
10.0.0.180:5000/localredis:latest,2024-05-28T00:54:27Z,2.8 MiB,506 µs,75.906 ms,4.828 ms,3.038 ms,84.278
10.0.0.180:5000/localredis:latest,2024-05-28T09:09:48Z,2.6 MiB,761 µs,112.22 ms,6.297 ms,3.97 ms,123.248
10.0.0.180:5000/localredis:latest,2024-05-27T20:45:21Z,2.8 MiB,436 µs,76.879 ms,3.942 ms,2.483 ms,83.74
10.0.0.180:5000/localredis:latest,2024-05-27T20:34:10Z,2.6 MiB,603 µs,98.853 ms,5.782 ms,3.544 ms,108.782
10.0.0.180:5000/localredis:latest,2024-05-28T03:10:45Z,2.6 MiB,646 µs,101.78 ms,5.719 ms,3.274 ms,111.419
10.0.0.180:5000/localredis:latest,2024-05-28T08:03:33Z,2.6 MiB,393 µs,86.513 ms,3.694 ms,2.389 ms,92.989
10.0.0.180:5000/localredis:latest,2024-05-28T02:08:28Z,2.8 MiB,417 µs,73.649 ms,4.48 ms,2.657 ms,81.203
10.0.0.180:5000/localredis:latest,2024-05-28T05:19:10Z,2.6 MiB,707 µs,103.87 ms,6.189 ms,3.556 ms,114.322
10.0.0.180:5000/localredis:latest,2024-05-28T10:21:35Z,2.6 MiB,740 µs,88.951 ms,6.346 ms,4.008 ms,100.045
10.0.0.180:5000/localredis:latest,2024-05-27T20:47:17Z,2.8 MiB,431 µs,74.066 ms,4.266 ms,2.584 ms,81.347
10.0.0.180:5000/localredis:latest,2024-05-28T08:13:46Z,2.6 MiB,704 µs,109.63 ms,6.092 ms,3.637 ms,120.063
10.0.0.180:5000/localredis:latest,2024-05-28T03:55:03Z,2.8 MiB,403 µs,82.281 ms,3.838 ms,2.473 ms,88.995
10.0.0.180:5000/localredis:latest,2024-05-28T08:54:49Z,2.6 MiB,403 µs,80.117 ms,3.883 ms,2.341 ms,86.744
10.0.0.180:5000/localredis:latest,2024-05-28T04:13:02Z,2.6 MiB,682 µs,105.38 ms,5.866 ms,3.557 ms,115.485
10.0.0.180:5000/localredis:latest,2024-05-28T02:55:20Z,2.6 MiB,642 µs,100.65 ms,5.75 ms,3.426 ms,110.468
10.0.0.180:5000/localredis:latest,2024-05-27T21:56:21Z,2.8 MiB,353 µs,75.754 ms,3.847 ms,2.449 ms,82.403
10.0.0.180:5000/localredis:latest,2024-05-28T04:15:21Z,2.6 MiB,656 µs,106.64 ms,6.316 ms,3.712 ms,117.324
10.0.0.180:5000/localredis:latest,2024-05-28T01:00:06Z,2.6 MiB,624 µs,102.86 ms,5.851 ms,3.701 ms,113.036
10.0.0.180:5000/localredis:latest,2024-05-28T01:31:32Z,2.6 MiB,633 µs,111.04 ms,6.322 ms,3.724 ms,121.719
10.0.0.180:5000/localredis:latest,2024-05-27T21:38:26Z,2.8 MiB,390 µs,73.316 ms,3.667 ms,2.286 ms,79.659
10.0.0.180:5000/localredis:latest,2024-05-28T04:19:32Z,2.6 MiB,642 µs,98.783 ms,5.966 ms,3.572 ms,108.963
10.0.0.180:5000/localredis:latest,2024-05-28T04:28:34Z,2.8 MiB,376 µs,73.166 ms,3.506 ms,2.182 ms,79.23
10.0.0.180:5000/localredis:latest,2024-05-28T01:39:12Z,2.8 MiB,398 µs,73.649 ms,3.986 ms,2.661 ms,80.694
10.0.0.180:5000/localredis:latest,2024-05-28T02:35:09Z,2.8 MiB,442 µs,74.677 ms,4.662 ms,2.937 ms,82.718
10.0.0.180:5000/localredis:latest,2024-05-27T21:15:33Z,2.8 MiB,368 µs,73.65 ms,3.846 ms,2.481 ms,80.345
10.0.0.180:5000/localredis:latest,2024-05-28T03:51:15Z,2.6 MiB,684 µs,108.1 ms,5.599 ms,3.381 ms,117.764
10.0.0.180:5000/localredis:latest,2024-05-28T06:35:49Z,2.6 MiB,696 µs,105.42 ms,5.707 ms,3.378 ms,115.201
10.0.0.180:5000/localredis:latest,2024-05-28T09:49:04Z,2.6 MiB,398 µs,82.076 ms,4.694 ms,2.595 ms,89.763
10.0.0.180:5000/localredis:latest,2024-05-28T00:50:18Z,2.8 MiB,404 µs,78.009 ms,3.969 ms,2.58 ms,84.962
10.0.0.180:5000/localredis:latest,2024-05-27T22:05:05Z,2.6 MiB,641 µs,96.886 ms,5.914 ms,3.63 ms,107.071
10.0.0.180:5000/localredis:latest,2024-05-28T06:53:22Z,2.6 MiB,663 µs,100.75 ms,6.023 ms,3.802 ms,111.238
10.0.0.180:5000/localredis:latest,2024-05-28T06:30:43Z,2.6 MiB,428 µs,86.033 ms,4.429 ms,2.731 ms,93.621
10.0.0.180:5000/localredis:latest,2024-05-28T04:44:34Z,2.6 MiB,695 µs,104.2 ms,5.807 ms,3.622 ms,114.324
10.0.0.180:5000/localredis:latest,2024-05-28T06:49:08Z,2.6 MiB,639 µs,89.753 ms,6.104 ms,3.654 ms,100.15
10.0.0.180:5000/localredis:latest,2024-05-28T03:39:10Z,2.8 MiB,379 µs,72.301 ms,4 ms,2.633 ms,79.313
10.0.0.180:5000/localredis:latest,2024-05-28T00:22:01Z,2.6 MiB,849 µs,95.705 ms,5.679 ms,3.514 ms,105.747
10.0.0.180:5000/localredis:latest,2024-05-28T00:36:45Z,2.8 MiB,402 µs,69.05 ms,3.897 ms,2.581 ms,75.93
10.0.0.180:5000/localredis:latest,2024-05-27T21:59:21Z,2.6 MiB,494 µs,86.979 ms,3.86 ms,2.436 ms,93.769
10.0.0.180:5000/localredis:latest,2024-05-28T02:40:20Z,2.8 MiB,389 µs,69.232 ms,3.604 ms,2.279 ms,75.504
10.0.0.180:5000/localredis:latest,2024-05-28T07:01:23Z,2.6 MiB,477 µs,76.167 ms,3.965 ms,2.597 ms,83.206
10.0.0.180:5000/localredis:latest,2024-05-28T00:49:50Z,2.6 MiB,632 µs,97.904 ms,5.6 ms,3.479 ms,107.615
10.0.0.180:5000/localredis:latest,2024-05-28T10:14:01Z,2.6 MiB,638 µs,97.942 ms,5.979 ms,3.662 ms,108.221
10.0.0.180:5000/localredis:latest,2024-05-27T20:31:00Z,2.6 MiB,735 µs,104.29 ms,5.822 ms,3.49 ms,114.337
10.0.0.180:5000/localredis:latest,2024-05-28T11:20:56Z,2.6 MiB,665 µs,96.963 ms,5.854 ms,3.667 ms,107.149
10.0.0.180:5000/localredis:latest,2024-05-28T01:21:14Z,2.8 MiB,419 µs,80.012 ms,3.951 ms,2.51 ms,86.892
10.0.0.180:5000/localredis:latest,2024-05-28T08:25:23Z,2.6 MiB,361 µs,71.093 ms,3.473 ms,2.167 ms,77.094
10.0.0.180:5000/localredis:latest,2024-05-28T02:18:37Z,2.6 MiB,659 µs,95.534 ms,6.542 ms,4.078 ms,106.813
10.0.0.180:5000/localredis:latest,2024-05-28T07:27:31Z,2.6 MiB,680 µs,98.277 ms,5.763 ms,3.613 ms,108.333
10.0.0.180:5000/localredis:latest,2024-05-28T03:17:05Z,2.8 MiB,389 µs,69.251 ms,3.872 ms,2.533 ms,76.045
10.0.0.180:5000/localredis:latest,2024-05-28T02:53:02Z,2.6 MiB,635 µs,101.5 ms,5.742 ms,3.455 ms,111.332
10.0.0.180:5000/localredis:latest,2024-05-27T22:45:09Z,2.8 MiB,388 µs,77.671 ms,4.131 ms,2.742 ms,84.932
10.0.0.180:5000/localredis:latest,2024-05-28T11:36:05Z,2.6 MiB,664 µs,105.48 ms,5.901 ms,3.576 ms,115.621
10.0.0.180:5000/localredis:latest,2024-05-28T07:43:09Z,2.6 MiB,651 µs,107.38 ms,6.082 ms,3.754 ms,117.867
10.0.0.180:5000/localredis:latest,2024-05-28T01:43:19Z,2.8 MiB,392 µs,75.5 ms,3.814 ms,2.478 ms,82.184
10.0.0.180:5000/localredis:latest,2024-05-28T05:07:16Z,2.8 MiB,387 µs,72.747 ms,4.051 ms,2.707 ms,79.892
10.0.0.180:5000/localredis:latest,2024-05-27T23:17:06Z,2.8 MiB,382 µs,77.622 ms,3.978 ms,2.454 ms,84.436
10.0.0.180:5000/localredis:latest,2024-05-28T02:16:52Z,2.8 MiB,409 µs,79.9 ms,3.878 ms,2.549 ms,86.736
10.0.0.180:5000/localredis:latest,2024-05-28T04:35:09Z,2.8 MiB,393 µs,78.809 ms,4.55 ms,2.848 ms,86.6
10.0.0.180:5000/localredis:latest,2024-05-28T11:18:56Z,2.6 MiB,1.187 ms,107.81 ms,7.162 ms,4.077 ms,120.236
10.0.0.180:5000/localredis:latest,2024-05-28T01:39:02Z,2.6 MiB,605 µs,99.36 ms,5.669 ms,3.494 ms,109.128
10.0.0.180:5000/localredis:latest,2024-05-28T09:06:11Z,2.6 MiB,644 µs,116.76 ms,6.266 ms,3.61 ms,127.28
10.0.0.180:5000/localredis:latest,2024-05-27T23:25:02Z,2.6 MiB,723 µs,100.25 ms,5.754 ms,3.486 ms,110.213
10.0.0.180:5000/localredis:latest,2024-05-27T21:20:13Z,2.6 MiB,661 µs,102.21 ms,6.268 ms,3.55 ms,112.689
10.0.0.180:5000/localredis:latest,2024-05-28T06:06:12Z,2.6 MiB,453 µs,100.48 ms,4.179 ms,2.411 ms,107.523
10.0.0.180:5000/localredis:latest,2024-05-27T22:38:44Z,2.8 MiB,393 µs,74.659 ms,3.982 ms,2.629 ms,81.663
10.0.0.180:5000/localredis:latest,2024-05-28T02:14:38Z,2.8 MiB,422 µs,75.357 ms,4.494 ms,2.821 ms,83.094
10.0.0.180:5000/localredis:latest,2024-05-28T07:42:10Z,2.6 MiB,683 µs,97.133 ms,6.798 ms,4 ms,108.614
10.0.0.180:5000/localredis:latest,2024-05-28T11:28:45Z,2.6 MiB,634 µs,100.78 ms,6.013 ms,3.595 ms,111.022
10.0.0.180:5000/localredis:latest,2024-05-28T09:56:51Z,2.6 MiB,689 µs,111.54 ms,5.928 ms,3.675 ms,121.832
10.0.0.180:5000/localredis:latest,2024-05-28T01:44:36Z,2.8 MiB,1.846 ms,92.002 ms,3.982 ms,2.57 ms,100.4
10.0.0.180:5000/localredis:latest,2024-05-28T00:51:45Z,2.6 MiB,640 µs,104.95 ms,6.017 ms,3.636 ms,115.243
10.0.0.180:5000/localredis:latest,2024-05-28T00:49:31Z,2.6 MiB,484 µs,88.614 ms,4.455 ms,2.764 ms,96.317
10.0.0.180:5000/localredis:latest,2024-05-28T01:09:27Z,2.6 MiB,665 µs,97.321 ms,6.002 ms,3.784 ms,107.772
10.0.0.180:5000/localredis:latest,2024-05-28T01:41:35Z,2.6 MiB,643 µs,106.14 ms,5.8 ms,3.589 ms,116.172
10.0.0.180:5000/localredis:latest,2024-05-27T23:43:29Z,2.6 MiB,624 µs,104.81 ms,6.125 ms,3.794 ms,115.353
10.0.0.180:5000/localredis:latest,2024-05-28T01:30:23Z,2.8 MiB,384 µs,80.283 ms,3.99 ms,2.555 ms,87.212
10.0.0.180:5000/localredis:latest,2024-05-28T11:32:24Z,2.6 MiB,714 µs,91.44 ms,5.317 ms,2.802 ms,100.273
10.0.0.180:5000/localredis:latest,2024-05-28T05:07:06Z,2.6 MiB,686 µs,105.73 ms,6.315 ms,3.732 ms,116.463
10.0.0.180:5000/localredis:latest,2024-05-27T21:10:23Z,2.6 MiB,607 µs,102.9 ms,5.966 ms,3.483 ms,112.956
10.0.0.180:5000/localredis:latest,2024-05-28T01:16:05Z,2.8 MiB,447 µs,71.018 ms,5.37 ms,3.772 ms,80.607
10.0.0.180:5000/localredis:latest,2024-05-28T10:09:00Z,2.6 MiB,630 µs,95.576 ms,5.91 ms,3.696 ms,105.812
10.0.0.180:5000/localredis:latest,2024-05-28T01:55:55Z,2.6 MiB,643 µs,113.52 ms,5.779 ms,3.483 ms,123.425
10.0.0.180:5000/localredis:latest,2024-05-28T04:26:06Z,2.6 MiB,666 µs,100.11 ms,5.79 ms,3.676 ms,110.242
10.0.0.180:5000/localredis:latest,2024-05-28T04:50:14Z,2.6 MiB,638 µs,101.22 ms,6 ms,3.73 ms,111.588
10.0.0.180:5000/localredis:latest,2024-05-27T22:52:53Z,2.8 MiB,347 µs,74.801 ms,3.605 ms,2.245 ms,80.998
10.0.0.180:5000/localredis:latest,2024-05-28T03:00:56Z,2.6 MiB,657 µs,94.444 ms,6.383 ms,3.916 ms,105.4
10.0.0.180:5000/localredis:latest,2024-05-28T10:16:11Z,2.6 MiB,506 µs,82.442 ms,4.438 ms,2.664 ms,90.05
10.0.0.180:5000/localredis:latest,2024-05-28T01:48:06Z,2.8 MiB,418 µs,73.34 ms,4.392 ms,2.693 ms,80.843
10.0.0.180:5000/localredis:latest,2024-05-28T10:35:35Z,2.6 MiB,872 µs,105.81 ms,8.806 ms,5.584 ms,121.072
10.0.0.180:5000/localredis:latest,2024-05-28T06:26:45Z,2.6 MiB,414 µs,80.498 ms,4.487 ms,2.761 ms,88.16
10.0.0.180:5000/localredis:latest,2024-05-27T20:51:20Z,2.8 MiB,441 µs,77.642 ms,4.454 ms,2.738 ms,85.275
10.0.0.180:5000/localredis:latest,2024-05-28T06:52:03Z,2.6 MiB,682 µs,117.92 ms,6.6 ms,3.957 ms,129.159
10.0.0.180:5000/localredis:latest,2024-05-28T02:49:32Z,2.8 MiB,432 µs,96.987 ms,4.405 ms,2.726 ms,104.55
10.0.0.180:5000/localredis:latest,2024-05-28T05:27:50Z,2.6 MiB,692 µs,108.74 ms,6.526 ms,3.89 ms,119.848
10.0.0.180:5000/localredis:latest,2024-05-28T01:58:10Z,2.6 MiB,637 µs,94.935 ms,5.694 ms,3.462 ms,104.728
10.0.0.180:5000/localredis:latest,2024-05-28T04:28:24Z,2.6 MiB,402 µs,84.644 ms,3.791 ms,2.204 ms,91.041
10.0.0.180:5000/localredis:latest,2024-05-27T22:30:43Z,2.8 MiB,522 µs,72.648 ms,4.301 ms,2.854 ms,80.325
10.0.0.180:5000/localredis:latest,2024-05-28T09:14:31Z,2.6 MiB,371 µs,70.416 ms,3.549 ms,2.235 ms,76.571
10.0.0.180:5000/localredis:latest,2024-05-28T07:41:12Z,2.6 MiB,378 µs,74.427 ms,3.391 ms,2.171 ms,80.367
10.0.0.180:5000/localredis:latest,2024-05-28T07:00:04Z,2.6 MiB,380 µs,77.158 ms,3.77 ms,2.265 ms,83.573
10.0.0.180:5000/localredis:latest,2024-05-28T06:06:22Z,2.6 MiB,418 µs,82.945 ms,4.618 ms,2.929 ms,90.91
10.0.0.180:5000/localredis:latest,2024-05-27T21:07:10Z,2.6 MiB,605 µs,102.15 ms,5.642 ms,3.463 ms,111.86
10.0.0.180:5000/localredis:latest,2024-05-28T09:45:54Z,2.6 MiB,722 µs,108.19 ms,6.573 ms,3.904 ms,119.389
10.0.0.180:5000/localredis:latest,2024-05-27T22:18:10Z,2.6 MiB,655 µs,89 ms,6.36 ms,3.911 ms,99.926
10.0.0.180:5000/localredis:latest,2024-05-28T02:24:53Z,2.8 MiB,424 µs,76.079 ms,3.692 ms,2.357 ms,82.552
10.0.0.180:5000/localredis:latest,2024-05-28T07:37:17Z,2.6 MiB,643 µs,106.63 ms,5.759 ms,3.598 ms,116.63
10.0.0.180:5000/localredis:latest,2024-05-28T00:07:57Z,2.8 MiB,446 µs,84.236 ms,4.63 ms,2.884 ms,92.196
10.0.0.180:5000/localredis:latest,2024-05-27T20:53:08Z,2.6 MiB,636 µs,101.51 ms,5.993 ms,3.635 ms,111.774
10.0.0.180:5000/localredis:latest,2024-05-28T05:10:28Z,2.8 MiB,392 µs,68.84 ms,4.182 ms,2.584 ms,75.998
10.0.0.180:5000/localredis:latest,2024-05-28T09:34:40Z,2.6 MiB,645 µs,98.012 ms,5.96 ms,3.575 ms,108.192
10.0.0.180:5000/localredis:latest,2024-05-28T03:44:45Z,2.8 MiB,435 µs,78.119 ms,4.421 ms,2.732 ms,85.707
10.0.0.180:5000/localredis:latest,2024-05-27T22:03:47Z,2.6 MiB,642 µs,104.59 ms,5.681 ms,3.395 ms,114.308
10.0.0.180:5000/localredis:latest,2024-05-27T22:21:49Z,2.8 MiB,391 µs,72.757 ms,3.867 ms,2.36 ms,79.375
10.0.0.180:5000/localredis:latest,2024-05-27T22:17:11Z,2.6 MiB,746 µs,108.25 ms,6.503 ms,3.834 ms,119.333
10.0.0.180:5000/localredis:latest,2024-05-28T06:47:51Z,2.6 MiB,1.764 ms,103.76 ms,5.94 ms,3.656 ms,115.12
10.0.0.180:5000/localredis:latest,2024-05-28T00:35:28Z,2.8 MiB,416 µs,78.374 ms,4.064 ms,2.605 ms,85.459
10.0.0.180:5000/localredis:latest,2024-05-28T06:09:35Z,2.6 MiB,403 µs,87.448 ms,4.019 ms,2.47 ms,94.34
10.0.0.180:5000/localredis:latest,2024-05-28T08:24:03Z,2.6 MiB,387 µs,74.875 ms,4.042 ms,2.687 ms,81.991
10.0.0.180:5000/localredis:latest,2024-05-28T00:53:20Z,2.6 MiB,646 µs,91.261 ms,6.065 ms,3.684 ms,101.656
10.0.0.180:5000/localredis:latest,2024-05-27T23:21:36Z,2.8 MiB,354 µs,89.49 ms,3.637 ms,2.249 ms,95.73
10.0.0.180:5000/localredis:latest,2024-05-28T09:08:58Z,2.6 MiB,391 µs,70.574 ms,3.56 ms,2.174 ms,76.699
10.0.0.180:5000/localredis:latest,2024-05-28T07:47:19Z,2.6 MiB,394 µs,79.023 ms,3.723 ms,2.318 ms,85.458
10.0.0.180:5000/localredis:latest,2024-05-28T06:19:36Z,2.6 MiB,393 µs,86.765 ms,4.019 ms,2.636 ms,93.813
10.0.0.180:5000/localredis:latest,2024-05-28T09:23:21Z,2.6 MiB,369 µs,68.813 ms,3.559 ms,2.125 ms,74.866
10.0.0.180:5000/localredis:latest,2024-05-28T09:54:11Z,2.6 MiB,711 µs,103.64 ms,5.811 ms,3.632 ms,113.794
10.0.0.180:5000/localredis:latest,2024-05-28T07:14:34Z,2.6 MiB,630 µs,97.989 ms,5.841 ms,3.571 ms,108.031
10.0.0.180:5000/localredis:latest,2024-05-27T23:00:14Z,2.6 MiB,734 µs,110.43 ms,5.942 ms,3.537 ms,120.643
10.0.0.180:5000/localredis:latest,2024-05-27T23:07:21Z,2.6 MiB,763 µs,106.11 ms,5.657 ms,3.345 ms,115.875
10.0.0.180:5000/localredis:latest,2024-05-28T10:29:31Z,2.6 MiB,647 µs,96.117 ms,5.31 ms,2.994 ms,105.068
10.0.0.180:5000/localredis:latest,2024-05-28T02:01:35Z,2.8 MiB,428 µs,78.401 ms,4.776 ms,2.749 ms,86.354
10.0.0.180:5000/localredis:latest,2024-05-28T00:13:24Z,2.8 MiB,412 µs,80.437 ms,3.75 ms,2.275 ms,86.874
10.0.0.180:5000/localredis:latest,2024-05-28T04:16:29Z,2.8 MiB,392 µs,74.641 ms,3.828 ms,2.317 ms,81.178
10.0.0.180:5000/localredis:latest,2024-05-28T00:14:13Z,2.6 MiB,724 µs,112.14 ms,6.342 ms,3.758 ms,122.964
10.0.0.180:5000/localredis:latest,2024-05-28T06:01:48Z,2.6 MiB,375 µs,74.194 ms,3.722 ms,2.395 ms,80.686
10.0.0.180:5000/localredis:latest,2024-05-28T08:42:30Z,2.6 MiB,419 µs,81.926 ms,4.036 ms,2.338 ms,88.719
10.0.0.180:5000/localredis:latest,2024-05-28T04:44:24Z,2.8 MiB,376 µs,68.62 ms,3.523 ms,2.164 ms,74.683
10.0.0.180:5000/localredis:latest,2024-05-27T23:15:51Z,2.8 MiB,387 µs,78.578 ms,3.946 ms,2.42 ms,85.331
10.0.0.180:5000/localredis:latest,2024-05-28T08:41:21Z,2.6 MiB,679 µs,100.48 ms,6.37 ms,3.711 ms,111.24
10.0.0.180:5000/localredis:latest,2024-05-28T08:30:24Z,2.6 MiB,375 µs,68.394 ms,3.75 ms,2.285 ms,74.804
10.0.0.180:5000/localredis:latest,2024-05-27T21:49:55Z,2.8 MiB,387 µs,85.118 ms,3.972 ms,2.413 ms,91.89
10.0.0.180:5000/localredis:latest,2024-05-28T10:20:33Z,2.6 MiB,655 µs,104.75 ms,6.052 ms,3.459 ms,114.916
10.0.0.180:5000/localredis:latest,2024-05-28T04:13:32Z,2.8 MiB,405 µs,78.183 ms,3.833 ms,2.488 ms,84.909
10.0.0.180:5000/localredis:latest,2024-05-28T10:31:57Z,2.6 MiB,635 µs,91.063 ms,5.735 ms,3.54 ms,100.973
10.0.0.180:5000/localredis:latest,2024-05-28T01:35:37Z,2.8 MiB,386 µs,76.911 ms,3.798 ms,2.4 ms,83.495
10.0.0.180:5000/localredis:latest,2024-05-28T06:55:09Z,2.6 MiB,380 µs,75.054 ms,3.843 ms,2.314 ms,81.591
10.0.0.180:5000/localredis:latest,2024-05-28T04:45:24Z,2.8 MiB,388 µs,70.16 ms,3.468 ms,2.156 ms,76.172
10.0.0.180:5000/localredis:latest,2024-05-28T07:21:51Z,2.6 MiB,640 µs,104.68 ms,5.949 ms,3.507 ms,114.776
10.0.0.180:5000/localredis:latest,2024-05-28T04:59:13Z,2.6 MiB,658 µs,114.96 ms,6.274 ms,3.571 ms,125.463
10.0.0.180:5000/localredis:latest,2024-05-27T22:51:45Z,2.6 MiB,652 µs,102.24 ms,6.536 ms,3.824 ms,113.252
10.0.0.180:5000/localredis:latest,2024-05-28T03:56:04Z,2.8 MiB,383 µs,75.603 ms,3.976 ms,2.594 ms,82.556
10.0.0.180:5000/localredis:latest,2024-05-28T05:23:41Z,2.8 MiB,393 µs,78.273 ms,4 ms,2.398 ms,85.064
10.0.0.180:5000/localredis:latest,2024-05-28T09:48:24Z,2.6 MiB,649 µs,81.036 ms,6.26 ms,3.76 ms,91.705
10.0.0.180:5000/localredis:latest,2024-05-28T08:38:54Z,2.6 MiB,368 µs,76.757 ms,3.932 ms,2.56 ms,83.617
10.0.0.180:5000/localredis:latest,2024-05-28T05:06:57Z,2.8 MiB,410 µs,69.705 ms,4.089 ms,2.7 ms,76.904
10.0.0.180:5000/localredis:latest,2024-05-27T21:09:15Z,2.8 MiB,361 µs,70.803 ms,3.462 ms,2.158 ms,76.784
10.0.0.180:5000/localredis:latest,2024-05-28T08:34:00Z,2.6 MiB,372 µs,80.337 ms,3.42 ms,2.08 ms,86.209
10.0.0.180:5000/localredis:latest,2024-05-28T08:50:08Z,2.6 MiB,819 µs,87.46 ms,7.105 ms,4.693 ms,100.077
10.0.0.180:5000/localredis:latest,2024-05-27T21:58:43Z,2.6 MiB,638 µs,103.06 ms,6.708 ms,4.54 ms,114.946
10.0.0.180:5000/localredis:latest,2024-05-28T10:36:16Z,2.6 MiB,644 µs,102.1 ms,5.839 ms,3.629 ms,112.212
10.0.0.180:5000/localredis:latest,2024-05-28T03:36:14Z,2.8 MiB,379 µs,73.301 ms,3.917 ms,2.616 ms,80.213
10.0.0.180:5000/localredis:latest,2024-05-28T00:19:47Z,2.6 MiB,631 µs,98.11 ms,6.365 ms,3.742 ms,108.848
10.0.0.180:5000/localredis:latest,2024-05-27T22:42:07Z,2.6 MiB,672 µs,107.5 ms,6.002 ms,3.78 ms,117.954
